,Unnamed: 0,months_as_customer,age,policy_number,policy_deductable,umbrella_limit,insured_zip,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,_id,policy_bind_date,policy_state,policy_csl,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,property_damage,police_report_available,auto_make,auto_model,fraud_reported
1289,362,289,46,858060,2000,0,604138,0,0,18,1,0,1,56430,6270,6270,43890,383,617,0,1,1,3,1,5,4,51,2,1,1,0,0,0,514,1,1,2,0,1
1290,293,175,34,771236,500,0,607893,82400,-57100,14,1,2,1,36720,4080,4080,28560,305,613,2,0,0,3,5,0,5,46,2,0,0,3,1,0,470,0,1,6,6,1
1291,460,150,31,651948,1000,0,456602,52800,0,6,3,0,3,64800,6480,12960,45360,424,931,1,2,1,5,6,0,0,11,0,0,0,0,1,0,656,0,1,11,15,1
1292,235,258,46,648397,1000,10000000,455365,34400,-56800,14,3,0,1,47700,4770,9540,33390,115,487,1,0,1,4,6,10,2,16,0,2,2,3,1,5,391,0,0,0,23,1
1293,786,235,39,836349,2000,4000000,619570,0,0,10,1,0,3,60320,9280,9280,41760,987,572,0,2,1,3,2,19,2,4,2,2,0,3,0,2,517,0,0,3,34,1
1294,840,115,31,569714,1000,0,479824,0,0,18,3,0,3,34160,0,4270,29890,883,300,2,2,0,0,3,3,1,59,0,2,0,0,6,5,48,1,0,1,5,1
1295,405,156,31,475588,2000,0,446895,0,0,3,1,2,0,59000,5900,5900,47200,261,918,0,0,1,6,7,15,0,56,2,0,0,4,0,0,534,0,0,5,16,1
1296,885,230,43,490514,2000,0,451529,28900,0,0,3,0,3,51900,5190,10380,36330,982,412,1,2,1,2,3,6,2,0,0,0,1,4,1,0,727,0,1,2,22,1
1297,689,258,41,605100,500,0,601206,0,-44400,0,3,2,3,81240,6770,20310,54160,745,348,0,0,1,5,3,15,4,57,0,1,0,1,0,5,208,0,0,8,7,1
1298,687,456,62,669800,1000,0,611651,82600,-49500,13,3,1,3,66480,5540,11080,49860,712,675,2,1,0,4,10,5,3,56,0,2,0,3,3,2,484,0,0,10,1,1
1299,666,463,59,638155,1000,0,601848,51700,0,14,2,1,2,72400,7240,14480,50680,587,852,0,1,0,3,3,19,1,34,0,0,0,3,4,1,26,0,0,3,34,1
1300,980,282,43,982678,500,0,611996,75800,0,19,1,1,2,46800,4680,9360,32760,851,740,2,1,1,4,4,18,1,29,2,2,0,0,4,3,543,0,0,1,5,1
1301,284,19,29,789208,500,0,617267,0,0,6,3,0,2,75400,11600,11600,52200,489,90,2,1,1,3,13,6,1,57,0,0,2,0,1,1,140,0,0,4,27,1
1302,75,453,60,149367,500,6000000,459504,52600,-38800,0,1,0,0,70000,14000,7000,49000,111,440,1,0,1,6,2,7,4,27,2,0,0,1,0,6,700,1,0,5,14,1
1303,299,290,45,583169,500,0,476303,0,-61000,23,3,2,2,64800,12960,6480,45360,340,325,0,0,0,3,11,6,5,59,0,2,2,4,5,0,372,1,0,1,4,1
1304,47,171,34,964657,2000,0,605169,84900,0,14,1,1,2,69200,13840,6920,48440,135,357,1,1,0,1,3,19,2,10,2,1,0,4,1,6,853,0,0,13,28,1
1305,301,140,31,388671,2000,6000000,608758,59000,0,2,1,1,2,6120,680,680,4760,373,569,2,1,0,3,1,0,5,38,1,1,1,2,6,0,399,1,0,6,10,1
1306,714,58,23,520179,2000,5000000,446657,57500,0,8,1,2,1,50380,4580,9160,36640,713,612,2,2,1,2,13,15,3,12,2,1,0,1,0,5,567,0,0,3,34,1
1307,11,325,47,900628,1000,0,438830,61500,0,11,1,0,3,72930,6630,6630,59670,96,402,1,2,0,0,10,10,1,5,2,2,0,1,5,6,619,1,0,4,30,1
1308,291,39,31,689500,2000,0,459322,0,-15700,14,3,1,0,52700,10540,10540,31620,292,50,0,1,0,2,5,14,0,20,0,1,0,1,0,3,232,0,0,2,38,1
1309,825,264,43,516959,500,6000000,433275,0,0,0,3,2,1,60750,13500,6750,40500,762,571,0,0,1,6,2,1,5,12,0,1,0,3,1,1,476,0,0,7,36,1
1310,633,43,43,528385,500,0,604861,0,0,16,1,2,1,79970,7270,21810,50890,591,229,0,2,0,0,1,19,1,10,2,1,0,0,6,0,624,0,0,6,8,1
1311,48,82,27,119513,1000,0,476727,13100,-38200,14,1,2,3,71680,8960,8960,53760,148,918,0,0,1,6,0,15,1,40,2,1,0,3,4,6,946,0,0,13,20,1
1312,246,328,46,174701,500,0,458139,24800,0,0,1,2,3,70290,12780,6390,51120,218,659,0,2,0,4,9,8,1,46,2,1,2,3,6,2,863,0,0,10,1,1
1313,245,196,36,602410,2000,0,615611,0,0,3,1,1,1,5300,530,530,4240,196,14,1,1,1,4,1,16,3,16,3,1,3,4,6,6,438,0,0,7,17,1
1314,976,110,33,322613,1000,0,442389,0,0,19,1,2,3,55200,13800,9200,32200,809,508,1,1,1,0,7,3,0,18,2,1,0,0,5,3,127,0,0,10,2,1
1315,634,16,35,110084,1000,0,612660,59300,-31400,0,1,2,1,55000,10000,10000,35000,602,205,0,1,1,3,11,5,3,39,2,1,2,3,4,2,856,0,0,13,20,1
1316,804,242,44,664732,2000,6000000,618127,0,-61600,15,3,1,2,66900,6690,13380,46830,868,772,0,2,0,1,8,5,2,53,0,0,1,3,4,6,47,0,1,11,15,1
1317,447,10,26,582973,2000,0,466191,0,-22200,3,3,0,3,31350,2850,5700,22800,311,637,1,0,1,4,11,0,1,38,0,0,0,0,4,4,673,0,0,6,6,1
1318,423,157,32,347984,2000,0,436711,0,-54100,14,3,1,2,50800,10160,5080,35560,379,116,2,0,1,1,7,15,2,11,0,0,0,3,5,1,634,0,0,8,12,1
1319,463,123,28,137675,2000,0,470559,38000,-41200,5,1,2,1,79800,13300,6650,59850,457,294,0,0,1,5,13,12,3,0,2,2,0,0,0,5,371,0,1,13,28,1
1320,375,279,43,168151,2000,0,463583,0,0,13,1,0,1,57690,6410,12820,38460,257,530,2,2,1,0,6,6,2,8,2,2,0,4,4,1,778,1,0,8,7,1
1321,44,87,31,853360,1000,0,451312,0,-47500,16,3,0,3,60940,5540,11080,44320,109,681,1,2,0,5,11,5,0,19,0,1,0,1,1,6,221,0,1,9,35,1
1322,225,166,37,666333,2000,8000000,610393,27500,0,10,3,2,2,67140,7460,7460,52220,31,660,0,0,1,3,2,15,0,51,0,2,0,4,6,5,900,0,0,5,14,1
1323,347,317,46,753844,1000,0,469126,43700,0,18,1,2,1,104610,19020,19020,66570,479,748,1,1,1,4,11,19,2,18,2,0,0,1,6,0,779,0,0,8,24,1
1324,558,199,38,206004,1000,0,467780,0,-53100,6,1,0,2,44440,8080,4040,32320,691,926,0,1,0,2,12,12,2,53,2,0,0,4,6,1,885,0,0,2,38,1
1325,728,313,50,116645,2000,0,603882,0,0,18,3,2,1,69000,13800,6900,48300,547,695,2,0,1,4,1,14,4,42,0,2,0,3,2,4,577,1,1,5,14,1
1326,634,16,35,110084,1000,0,612660,59300,-31400,0,1,2,1,55000,10000,10000,35000,602,205,0,1,1,3,11,5,3,39,2,1,2,3,4,2,856,0,0,13,20,1
1327,289,108,33,512813,2000,0,450703,0,0,6,3,0,1,64350,5850,11700,46800,278,43,0,0,0,3,1,8,1,12,0,2,0,4,6,3,308,0,1,9,29,1
1328,375,279,43,168151,2000,0,463583,0,0,13,1,0,1,57690,6410,12820,38460,257,530,2,2,1,0,6,6,2,8,2,2,0,4,4,1,778,1,0,8,7,1
1329,241,104,32,904191,500,0,434247,31900,-44600,23,3,1,3,63570,9780,9780,44010,152,722,1,1,1,2,3,11,3,29,0,1,2,4,1,5,740,1,1,13,20,1
1330,178,101,33,575000,1000,7000000,619540,52000,-44500,20,3,1,3,54240,9040,9040,36160,154,671,2,0,0,5,7,15,3,47,0,1,1,0,0,4,509,0,0,10,2,1
1331,866,9,24,326180,2000,0,473349,51700,-33300,6,1,0,3,5940,540,1080,4320,837,605,0,0,0,6,6,9,2,24,3,1,3,2,0,0,666,0,1,1,5,1
1332,363,157,31,121439,500,7000000,458622,40700,-41600,2,4,2,2,47700,4770,9540,33390,394,818,1,2,1,2,4,15,3,36,0,1,0,3,2,0,650,0,0,0,33,1
1333,294,151,37,931625,500,0,476198,44000,0,14,3,1,2,59100,5910,5910,47280,307,105,1,1,0,0,10,6,4,37,0,1,2,1,4,0,645,0,1,9,26,1
1334,470,88,25,332892,1000,0,613583,0,0,6,1,1,2,66780,7420,7420,51940,288,123,1,1,0,3,5,12,0,35,2,1,0,0,4,4,337,1,1,5,13,1
1335,675,16,32,307469,1000,0,615767,50800,-66200,0,3,0,2,59400,6600,13200,39600,649,763,0,0,1,4,12,5,1,19,0,2,2,0,6,1,84,0,0,4,30,1
1336,775,279,45,598308,2000,6000000,620819,61100,-30700,21,3,1,0,61050,11100,11100,38850,939,47,1,1,0,4,7,3,4,3,0,1,0,3,4,0,672,0,0,4,30,1
1337,415,253,41,261315,2000,0,471453,81300,0,10,3,2,2,80740,7340,14680,58720,310,496,2,0,0,6,11,7,2,0,0,1,0,3,4,6,410,0,1,12,9,1
1338,980,282,43,982678,500,0,611996,75800,0,19,1,1,2,46800,4680,9360,32760,851,740,2,1,1,4,4,18,1,29,2,2,0,0,4,3,543,0,0,1,5,1
1339,474,111,29,235869,500,2000000,464736,0,0,1,1,1,1,52800,4800,9600,38400,306,30,0,1,0,6,4,11,3,30,2,2,0,1,4,5,135,0,1,8,24,1
1340,405,156,31,475588,2000,0,446895,0,0,3,1,2,0,59000,5900,5900,47200,261,918,0,0,1,6,7,15,0,56,2,0,0,4,0,0,534,0,0,5,16,1
1341,198,41,25,958857,1000,0,607763,0,-56100,12,3,2,0,45120,0,5640,39480,89,13,1,0,0,1,3,8,1,28,0,2,0,3,4,1,698,1,0,0,23,1
1342,76,203,38,155724,500,0,606352,0,0,7,1,0,1,55440,0,6160,49280,122,364,0,1,0,5,7,16,1,24,2,0,0,0,5,1,458,0,1,9,26,1
1343,121,180,38,644081,2000,0,476685,41300,-55500,12,1,0,2,46200,4200,8400,33600,14,287,2,1,0,1,6,2,1,6,2,1,2,4,4,6,658,0,1,4,27,1
1344,418,66,26,445973,1000,0,476502,0,0,8,1,2,2,57860,0,10520,47340,342,165,0,1,1,1,1,16,3,42,2,1,0,4,1,3,810,0,1,11,19,1
1345,20,398,58,515050,500,0,469429,0,-57900,18,1,2,1,99320,7640,15280,76400,145,177,2,0,0,0,3,6,5,42,2,0,0,4,0,4,56,1,0,0,33,1
1346,810,188,33,457188,1000,0,447274,0,-68800,8,3,1,0,76010,13820,6910,55280,919,490,0,1,1,2,10,5,3,57,0,1,1,4,1,2,479,1,0,4,30,1
1347,263,85,30,740384,1000,0,459588,51600,-73900,19,1,0,1,74280,12380,12380,49520,319,136,1,2,1,0,10,15,2,24,2,2,0,3,1,6,578,1,1,11,15,1
1348,130,254,39,332867,500,0,458364,35700,0,6,3,2,2,82320,13720,6860,61740,65,249,1,0,0,4,3,5,2,45,0,0,1,0,1,0,16,1,0,4,27,1
1349,731,64,29,796375,2000,0,479327,0,-61400,4,1,1,2,43700,4370,4370,34960,600,117,2,1,1,2,3,6,2,3,2,2,1,0,5,2,450,0,0,9,29,1
1350,808,121,31,439341,1000,0,478388,51300,0,15,3,1,2,64300,6430,6430,51440,905,743,1,0,1,0,0,13,2,37,0,2,0,1,5,3,2,0,0,3,32,1
1351,731,64,29,796375,2000,0,479327,0,-61400,4,1,1,2,43700,4370,4370,34960,600,117,2,1,1,2,3,6,2,3,2,2,1,0,5,2,450,0,0,9,29,1
1352,44,87,31,853360,1000,0,451312,0,-47500,16,3,0,3,60940,5540,11080,44320,109,681,1,2,0,5,11,5,0,19,0,1,0,1,1,6,221,0,1,9,35,1
1353,896,97,26,951863,1000,0,478532,0,-72100,10,3,2,3,84920,7720,15440,61760,829,129,2,1,1,5,10,5,4,12,0,2,2,3,0,5,711,1,0,7,36,1
1354,75,453,60,149367,500,6000000,459504,52600,-38800,0,1,0,0,70000,14000,7000,49000,111,440,1,0,1,6,2,7,4,27,2,0,0,1,0,6,700,1,0,5,14,1
1355,347,317,46,753844,1000,0,469126,43700,0,18,1,2,1,104610,19020,19020,66570,479,748,1,1,1,4,11,19,2,18,2,0,0,1,6,0,779,0,0,8,24,1
1356,320,283,46,487356,2000,0,455332,53500,-73600,3,3,1,3,77660,7060,14120,56480,331,857,0,2,0,6,13,15,0,30,0,0,0,0,1,5,379,0,0,9,26,1
1357,976,110,33,322613,1000,0,442389,0,0,19,1,2,3,55200,13800,9200,32200,809,508,1,1,1,0,7,3,0,18,2,1,0,0,5,3,127,0,0,10,2,1
1358,460,150,31,651948,1000,0,456602,52800,0,6,3,0,3,64800,6480,12960,45360,424,931,1,2,1,5,6,0,0,11,0,0,0,0,1,0,656,0,1,11,15,1
1359,263,85,30,740384,1000,0,459588,51600,-73900,19,1,0,1,74280,12380,12380,49520,319,136,1,2,1,0,10,15,2,24,2,2,0,3,1,6,578,1,1,11,15,1
1360,167,202,34,608513,500,3000000,607730,31000,-30200,5,1,2,1,5720,1040,520,4160,27,739,1,0,1,3,3,5,1,28,3,1,1,2,5,4,307,1,0,11,15,1
1361,497,67,29,662256,1000,0,461514,60400,-67800,16,1,0,3,63800,6380,6380,51040,476,164,0,1,1,2,0,14,0,6,2,1,0,3,4,1,752,0,1,10,1,1
1362,276,4,34,424358,500,0,616126,0,0,0,4,0,0,66880,6080,12160,48640,425,601,2,2,0,1,3,1,2,34,0,2,0,4,6,4,623,0,0,3,32,1
1363,347,317,46,753844,1000,0,469126,43700,0,18,1,2,1,104610,19020,19020,66570,479,748,1,1,1,4,11,19,2,18,2,0,0,1,6,0,779,0,0,8,24,1
1364,63,370,55,285496,2000,0,443920,72700,-68200,20,3,0,0,71520,17880,5960,47680,22,608,0,0,1,2,9,13,2,2,0,1,0,0,4,2,164,0,1,11,15,1
1365,291,39,31,689500,2000,0,459322,0,-15700,14,3,1,0,52700,10540,10540,31620,292,50,0,1,0,2,5,14,0,20,0,1,0,1,0,3,232,0,0,2,38,1
1366,717,269,41,334749,2000,0,620507,0,-46400,21,1,2,1,85900,17180,17180,51540,722,767,2,0,0,0,5,14,4,7,2,2,0,0,6,5,451,1,0,11,15,1
1367,76,203,38,155724,500,0,606352,0,0,7,1,0,1,55440,0,6160,49280,122,364,0,1,0,5,7,16,1,24,2,0,0,0,5,1,458,0,1,9,26,1
1368,666,463,59,638155,1000,0,601848,51700,0,14,2,1,2,72400,7240,14480,50680,587,852,0,1,0,3,3,19,1,34,0,0,0,3,4,1,26,0,0,3,34,1
1369,645,435,60,593466,500,5000000,462804,73500,-43300,23,1,2,1,62880,5240,10480,47160,665,194,2,2,1,0,8,5,2,35,2,0,2,0,6,0,387,0,0,8,12,1
1370,731,64,29,796375,2000,0,479327,0,-61400,4,1,1,2,43700,4370,4370,34960,600,117,2,1,1,2,3,6,2,3,2,2,1,0,5,2,450,0,0,9,29,1
1371,92,256,39,104594,1000,0,478456,0,0,19,3,0,2,64100,6410,6410,51280,5,91,2,1,0,6,12,3,4,11,0,1,0,1,4,0,891,0,0,10,3,1
1372,497,67,29,662256,1000,0,461514,60400,-67800,16,1,0,3,63800,6380,6380,51040,476,164,0,1,1,2,0,14,0,6,2,1,0,3,4,1,752,0,1,10,1,1
1373,542,102,32,783494,500,3000000,457733,0,0,11,1,1,0,47400,9480,4740,33180,574,913,2,0,1,3,12,5,5,53,2,2,2,3,2,3,614,0,0,3,32,1
1374,226,62,28,200152,1000,0,430141,0,0,3,1,1,1,60200,6020,6020,48160,36,488,0,0,0,5,10,4,4,30,2,1,2,4,1,4,445,0,1,11,15,1
1375,49,193,41,217938,500,0,438555,0,0,1,1,1,0,112320,17280,17280,77760,149,729,2,1,0,3,2,16,1,57,2,2,0,3,4,6,489,0,1,11,19,1
1376,463,123,28,137675,2000,0,470559,38000,-41200,5,1,2,1,79800,13300,6650,59850,457,294,0,0,1,5,13,12,3,0,2,2,0,0,0,5,371,0,1,13,28,1
1377,255,246,45,889883,1000,0,445853,34400,-33100,9,3,2,2,53280,11840,5920,35520,266,392,0,1,1,3,6,10,5,21,0,2,0,1,3,1,691,0,0,12,9,1
1378,779,163,37,390256,1000,4000000,477631,0,-36400,7,1,2,1,3900,390,780,2730,964,203,1,2,0,2,2,6,3,55,3,1,1,4,6,6,642,0,1,13,20,1
1379,465,460,57,396590,2000,0,602514,62500,0,10,1,2,3,58300,5830,11660,40810,470,229,2,0,0,3,2,16,0,37,2,0,0,3,1,5,542,0,0,9,26,1
1380,670,3,29,276804,500,5000000,615446,0,0,3,1,2,1,5000,500,1000,3500,597,206,0,0,0,3,8,5,4,42,1,1,3,4,3,6,90,0,0,8,12,1
1381,453,283,41,566720,500,0,476227,60700,-54300,13,3,0,2,42700,0,6100,36600,363,124,2,0,0,0,11,15,3,29,0,2,0,3,6,3,60,0,0,8,24,1
1382,467,245,42,218456,1000,7000000,614265,0,-68900,19,1,2,2,6490,590,1180,4720,474,731,0,2,1,3,3,5,2,43,1,1,1,4,3,6,965,0,0,12,9,1
1383,483,230,39,331595,1000,7000000,454530,68600,-22300,0,1,1,3,74200,14840,14840,44520,349,210,0,0,0,4,2,3,4,39,2,0,0,1,4,5,718,0,0,0,33,1
1384,172,271,42,486676,500,0,463181,56200,-50000,12,2,2,3,68310,12420,6210,49680,70,807,2,0,0,0,9,17,3,43,0,2,0,3,4,2,791,0,0,1,4,1
1385,226,62,28,200152,1000,0,430141,0,0,3,1,1,1,60200,6020,6020,48160,36,488,0,0,0,5,10,4,4,30,2,1,2,4,1,4,445,0,1,11,15,1
1386,847,310,48,670142,500,0,474167,11000,0,11,4,0,2,59400,13200,6600,39600,930,871,1,0,0,3,0,17,4,25,0,1,0,4,4,6,195,1,0,10,2,1
1387,703,239,39,730819,2000,0,437156,44200,-37000,10,1,2,3,87890,15980,7990,63920,628,813,1,1,0,3,10,10,5,22,2,0,0,1,4,5,186,0,1,2,38,1
1388,533,15,34,920826,2000,0,608708,33500,-58900,10,1,1,3,75570,6870,13740,54960,529,560,1,1,0,2,11,18,2,12,2,0,0,4,6,4,696,1,0,2,37,1
1389,415,253,41,261315,2000,0,471453,81300,0,10,3,2,2,80740,7340,14680,58720,310,496,2,0,0,6,11,7,2,0,0,1,0,3,4,6,410,0,1,12,9,1
1390,700,255,43,594988,500,0,472724,75800,0,14,2,2,2,74700,7470,14940,52290,616,625,1,2,0,3,13,2,4,32,0,2,0,1,4,1,473,0,0,9,26,1
1391,615,270,41,639027,1000,0,460263,62200,0,17,3,1,1,60190,4630,9260,46300,703,666,0,1,1,2,11,6,4,22,0,1,2,0,4,1,346,0,0,8,24,1
1392,160,177,38,600845,2000,0,463842,0,-74500,20,1,2,0,73700,7370,7370,58960,241,65,0,0,0,1,0,16,2,31,2,0,0,3,5,1,500,1,0,3,32,1
1393,565,371,50,990624,1000,0,613114,79600,0,2,3,2,1,84500,13000,13000,58500,742,328,1,1,1,6,6,2,1,21,0,2,0,3,6,6,230,0,1,13,28,1
1394,705,142,29,890280,2000,0,606942,0,-48500,10,1,1,2,54360,4530,9060,40770,633,36,2,0,0,4,2,7,0,21,2,1,0,4,1,1,81,1,0,8,12,1
1395,533,15,34,920826,2000,0,608708,33500,-58900,10,1,1,3,75570,6870,13740,54960,529,560,1,1,0,2,11,18,2,12,2,0,0,4,6,4,696,1,0,2,37,1
1396,465,460,57,396590,2000,0,602514,62500,0,10,1,2,3,58300,5830,11660,40810,470,229,2,0,0,3,2,16,0,37,2,0,0,3,1,5,542,0,0,9,26,1
1397,177,81,28,469874,1000,6000000,617858,42400,0,0,3,1,2,44730,4970,4970,34790,129,902,0,1,0,5,11,17,0,5,0,0,0,1,4,3,763,0,0,10,1,1
1398,833,77,26,357394,2000,0,620207,49700,0,12,3,2,0,69080,12560,6280,50240,831,631,0,1,1,3,3,12,2,28,0,1,0,4,1,2,907,1,0,1,5,1
1399,42,61,23,127754,2000,4000000,471300,0,-62400,14,1,0,3,98340,8940,17880,71520,91,701,0,1,0,0,12,8,3,42,2,2,0,4,1,1,31,0,0,6,6,1
1400,299,290,45,583169,500,0,476303,0,-61000,23,3,2,2,64800,12960,6480,45360,340,325,0,0,0,3,11,6,5,59,0,2,2,4,5,0,372,1,0,1,4,1
1401,753,84,32,979336,500,7000000,603732,0,0,0,1,0,2,57240,4770,9540,42930,791,472,0,2,0,0,9,6,0,23,2,1,2,3,1,3,58,1,0,2,38,1
1402,255,246,45,889883,1000,0,445853,34400,-33100,9,3,2,2,53280,11840,5920,35520,266,392,0,1,1,3,6,10,5,21,0,2,0,1,3,1,691,0,0,12,9,1
1403,666,463,59,638155,1000,0,601848,51700,0,14,2,1,2,72400,7240,14480,50680,587,852,0,1,0,3,3,19,1,34,0,0,0,3,4,1,26,0,0,3,34,1
1404,580,206,42,779156,1000,0,470488,0,-74200,2,1,1,1,78980,7180,14360,57440,623,80,0,2,1,2,6,19,4,22,2,1,0,1,5,2,745,0,0,10,1,1
1405,744,162,33,790225,500,0,601581,45700,0,17,4,2,1,35300,3530,3530,28240,701,63,2,1,0,0,3,0,2,58,0,1,0,1,1,2,184,0,0,8,12,1
1406,448,257,40,414913,500,0,608228,0,0,6,3,0,2,51810,9420,4710,37680,328,737,1,1,1,4,1,0,0,31,0,2,0,3,1,1,335,0,1,1,4,1
1407,940,335,48,440616,2000,0,441671,59900,-34800,21,3,0,0,35860,3260,6520,26080,784,944,0,2,0,4,6,5,5,41,0,0,2,4,6,1,845,0,1,2,37,1
1408,249,371,51,513099,1000,0,452587,60300,-24700,7,1,0,3,75400,7540,15080,52780,245,97,1,2,0,0,12,9,2,10,2,1,0,1,1,0,977,1,1,4,30,1
1409,207,375,50,120485,1000,0,466283,0,0,16,1,2,3,37280,0,0,37280,155,360,2,0,1,0,11,3,2,34,2,0,0,4,1,5,806,1,0,1,5,1
1410,403,20,23,935596,1000,0,463678,0,0,21,3,2,2,63250,5750,11500,46000,254,570,2,2,0,3,12,0,5,4,0,1,0,1,4,4,203,0,0,3,34,1
1411,398,414,52,373935,500,0,452647,44000,-71000,13,1,1,1,54810,6090,6090,42630,445,341,1,2,0,2,4,5,4,28,2,1,2,4,4,3,298,1,0,3,32,1
1412,160,177,38,600845,2000,0,463842,0,-74500,20,1,2,0,73700,7370,7370,58960,241,65,0,0,0,1,0,16,2,31,2,0,0,3,5,1,500,1,0,3,32,1
1413,423,157,32,347984,2000,0,436711,0,-54100,14,3,1,2,50800,10160,5080,35560,379,116,2,0,1,1,7,15,2,11,0,0,0,3,5,1,634,0,0,8,12,1
1414,263,85,30,740384,1000,0,459588,51600,-73900,19,1,0,1,74280,12380,12380,49520,319,136,1,2,1,0,10,15,2,24,2,2,0,3,1,6,578,1,1,11,15,1
1415,584,128,31,526296,500,0,615311,0,-28300,2,3,0,2,69930,0,15540,54390,650,851,0,0,0,2,13,6,2,10,0,2,0,0,1,6,501,0,0,5,13,1
1416,988,175,36,155604,500,0,437580,44900,-52500,15,3,2,1,42680,3880,7760,31040,912,465,2,2,1,5,3,11,1,23,0,1,0,4,0,3,385,1,1,0,31,1
1417,172,271,42,486676,500,0,463181,56200,-50000,12,2,2,3,68310,12420,6210,49680,70,807,2,0,0,0,9,17,3,43,0,2,0,3,4,2,791,0,0,1,4,1
1418,453,283,41,566720,500,0,476227,60700,-54300,13,3,0,2,42700,0,6100,36600,363,124,2,0,0,0,11,15,3,29,0,2,0,3,6,3,60,0,0,8,24,1
1419,470,88,25,332892,1000,0,613583,0,0,6,1,1,2,66780,7420,7420,51940,288,123,1,1,0,3,5,12,0,35,2,1,0,0,4,4,337,1,1,5,13,1
1420,793,257,40,463237,2000,0,610381,46100,-46900,3,3,2,1,50050,7700,3850,38500,785,411,1,0,1,0,6,6,0,44,0,0,0,0,1,1,988,1,0,5,16,1
1421,801,297,48,264221,1000,0,463331,0,-71400,18,3,0,2,54960,6870,0,48090,843,765,0,2,1,5,10,4,5,43,0,0,0,3,1,6,919,0,0,12,11,1
1422,817,266,42,929306,500,4000000,468454,0,-49600,18,3,1,1,53280,4440,8880,39960,977,478,1,0,1,0,0,2,2,44,0,2,0,0,6,6,437,0,0,11,19,1
1423,775,279,45,598308,2000,6000000,620819,61100,-30700,21,3,1,0,61050,11100,11100,38850,939,47,1,1,0,4,7,3,4,3,0,1,0,3,4,0,672,0,0,4,30,1
1424,909,154,34,840225,1000,0,448436,53100,-43900,18,4,2,3,74360,13520,13520,47320,935,146,2,0,0,3,8,6,0,18,0,2,2,3,6,2,731,0,1,12,18,1
1425,94,8,35,699044,2000,0,613982,0,0,16,3,1,3,71500,16500,11000,44000,25,306,2,0,1,5,11,14,3,30,0,1,0,3,2,0,262,0,1,5,13,1
1426,817,266,42,929306,500,4000000,468454,0,-49600,18,3,1,1,53280,4440,8880,39960,977,478,1,0,1,0,0,2,2,44,0,2,0,0,6,6,437,0,0,11,19,1
1427,129,154,34,598554,500,0,609216,36900,0,15,3,2,1,69480,15440,0,54040,60,342,1,0,1,6,6,0,2,1,0,1,0,4,1,6,629,1,0,9,26,1
1428,602,371,54,403776,2000,0,469853,34700,-81000,18,3,1,2,32280,5380,5380,21520,567,539,1,0,1,2,2,12,5,9,0,0,0,0,4,1,671,0,0,5,16,1
1429,707,252,39,261905,500,9000000,609949,0,-33300,15,3,0,3,59400,11880,5940,41580,657,384,0,2,1,2,13,6,2,44,0,0,1,3,0,5,425,0,0,7,17,1
1430,257,332,47,994538,2000,0,448882,91900,0,22,4,2,0,71760,11040,11040,49680,272,155,0,0,1,4,2,13,2,24,0,0,0,4,6,0,924,1,0,7,17,1
1431,77,22,29,354105,2000,6000000,463993,0,-56200,14,1,2,3,70800,7080,14160,49560,143,707,1,1,1,4,3,19,2,36,2,1,0,0,4,6,841,0,0,0,23,1
1432,748,39,22,691115,500,0,431202,0,0,14,1,0,1,86130,15660,7830,62640,727,48,1,2,1,3,4,14,1,36,2,1,0,4,4,3,421,1,1,11,21,1
1433,250,117,28,336047,500,0,447300,47500,-32500,13,2,0,1,55440,5040,10080,40320,250,522,2,1,0,0,13,19,4,54,0,1,2,1,4,6,345,1,0,11,15,1
1434,225,166,37,666333,2000,8000000,610393,27500,0,10,3,2,2,67140,7460,7460,52220,31,660,0,0,1,3,2,15,0,51,0,2,0,4,6,5,900,0,0,5,14,1
1435,700,255,43,594988,500,0,472724,75800,0,14,2,2,2,74700,7470,14940,52290,616,625,1,2,0,3,13,2,4,32,0,2,0,1,4,1,473,0,0,9,26,1
1436,610,438,57,714346,500,0,616164,0,0,14,1,0,0,40700,4070,4070,32560,620,145,2,2,0,4,6,5,0,6,2,2,1,4,4,2,612,0,0,13,28,1
1437,326,451,61,533941,2000,2000000,475407,0,-42600,3,3,2,1,78100,15620,7810,54670,360,654,1,1,0,0,13,14,4,53,0,1,0,0,2,1,175,1,1,3,34,1
1438,808,121,31,439341,1000,0,478388,51300,0,15,3,1,2,64300,6430,6430,51440,905,743,1,0,1,0,0,13,2,37,0,2,0,1,5,3,2,0,0,3,32,1
1439,720,61,26,766193,2000,6000000,475916,0,-53800,16,2,1,0,53820,11960,5980,35880,504,774,2,0,0,3,4,16,5,36,0,1,0,1,5,2,303,1,0,5,14,1
1440,200,464,61,632627,1000,0,604450,0,-56400,6,3,0,2,79800,6650,19950,53200,106,149,2,2,0,0,9,1,0,4,0,1,0,4,5,3,422,0,1,10,3,1
1441,74,298,47,163161,2000,0,618929,28800,0,1,1,0,0,70590,10860,10860,48870,108,161,0,2,0,6,6,1,2,42,2,0,0,1,1,4,145,0,0,10,2,1
